x_pix,y_pix,z_pix,brightness,zrsquare,zciratio,hyb,cellID,fov
92.2616815272856,12.689105887074,22.9999996064656,1056.91644001565,0.999999999999888,0.0179284897387942,8,1,20
93.1739012805814,17.8073895480788,23.000001952768,415.057067217851,0.999999999999346,0.0190616511128165,8,1,20
98.8213535021131,18.0504720617943,22.9999999156095,570.61038456604,0.999999999999718,0.01850616988965,8,1,20
97.6073939686613,24.8025693916849,26.9999999993266,459.907947269841,0.999999999999234,0.019168981264175,8,1,20
97.4450339275353,26.1269970619017,27.9999999991193,721.888347077585,0.999999999999677,0.0185946273532001,8,1,20
98.6621674446099,34.0625167633301,27.9999999991545,202.300856545115,0.999999999995575,0.0204443013230211,8,1,20
101.122220284482,13.9205952880849,27.9999999994715,376.964156721353,0.999999999998524,0.0196275755918821,8,1,20
102.33928154135,12.4476651796018,22.9999996841284,1139.35210445698,0.999999999999841,0.0181430878054461,8,1,20
103.738279672937,20.787229660522,22.999999915039,227.545654955362,0.999999999997759,0.0199321205573272,8,1,20
106.030828575598,14.6820474084868,29.9999999991394,483.730956171718,0.999999999999475,0.018912908771893,8,1,20
105.984249590302,21.4899448619591,23.0000000747856,235.346438504847,0.999999999996973,0.0201547856663945,8,1,20
105.472704411121,29.4626273512208,22.5217154613382,1761.17837634636,0.999999998240355,0.00132064332168014,8,1,20
110.570678633696,13.9540698939815,22.999998169511,856.692060470661,0.999999999999841,0.0181433063083046,8,1,20
112.969691665105,21.5399903697968,30.000001803183,248.190663523393,0.999999999996871,0.020179467102917,8,1,20
115.344535065947,34.4682517820092,27.9999999450843,320.840150967834,0.999999999998213,0.019766239028602,8,1,20
118.252986400815,34.1101057375563,28.9999982991192,533.989350633599,0.999999999999456,0.0189369626146719,8,1,20
122.272126119492,35.9124794863831,29.9999999992512,482.872410656384,0.999999999999404,0.0190002429490181,8,1,20
124.142173221032,34.8630627736064,28.0000001124523,288.69620807814,0.999999999997787,0.0199219734438465,8,1,20
124.989819670708,36.4101184437476,28.9999982788896,590.8595491841,0.999999999999649,0.0186478600213557,8,1,20
129.944391096068,26.8536213524014,28.0000000576216,233.48867797837,0.9999999999964,0.0202861937814542,8,1,20
134.650429083491,28.2594968596798,25.9999998860474,437.348358547611,0.999999999998993,0.0193595584035329,8,1,20
138.307611210374,27.3970361769294,28.0000001081815,222.488031163391,0.99999999999554,0.0204504132396461,8,1,20
138.656165368658,35.5677513185897,26.5035111470529,2227.61169862099,0.999999998282618,0.000214913411150282,8,1,20
141.367455693025,21.9369508902943,22.9999999335705,391.879222126321,0.999999999998724,0.019525082713186,8,1,20
142.26028834619,35.9284497003458,28.4733453110869,3777.7512665315,0.999999995601751,0.00168463105017362,8,1,20
145.073857145776,14.8447826677114,19.9999983886132,406.002237639376,0.999999999999036,0.0193267809427387,8,1,20
145.688347806469,35.5966109548904,25.9999999418971,830.631167172607,0.999999999999787,0.0183274340414516,8,1,20
150.845711341414,34.7834854752851,27.9999999993075,562.358617758116,0.999999999999553,0.0188078323128629,8,1,20
151.975638848123,28.5595595559643,25.9999999992583,263.693977854127,0.999999999999397,0.0190060523638233,8,1,20
156.620854270875,13.8009379696775,21.9913648982575,1625.99243877924,0.908546643668871,0.203569816401497,8,1,20
158.528203787504,28.1015830754838,24.9999999345787,346.713186277835,0.9999999999987,0.01953901394063,8,1,20
161.088049603268,21.2695895455836,20.9999980335245,415.899134259116,0.999999999999369,0.0190373909816681,8,1,20
163.979063556359,14.2051933506403,22.9999999994462,1045.60876810699,0.999999999999923,0.0177047901838137,8,1,20
91.7601008758853,24.950645741257,22.9999999994084,252.053524846537,0.999999999997941,0.0198692652729413,9,1,20
96.4638059174096,24.4838205438496,27.9999982000772,240.803659040331,0.999999999996873,0.0201798145747034,9,1,20
94.8996450535071,35.2345618208203,23.000000078435,329.658232153862,0.999999999998883,0.0194316326864315,9,1,20
98.0524987959418,28.7672236171014,22.9999999261255,243.066668521444,0.999999999996998,0.0201492513140925,9,1,20
99.9640805645512,14.7545098819197,29.1427832745989,1043.17004593652,0.915335402040354,0.207836076715527,9,1,20
102.927005543204,22.3149901486999,27.9999998867848,247.456660661719,0.99999999999678,0.0202015303006415,9,1,20
103.692066006237,30.4833149809842,29.0000000624841,302.836416863613,0.99999999999868,0.0195490631143661,9,1,20
104.926841608055,40.8642750691158,27.999997933642,362.049856548676,0.999999999999192,0.0192061951656441,9,1,20
110.384101418345,20.8880841716041,26.0000000569062,215.027091496377,0.999999999995325,0.02048647377505,9,1,20
112.923803102871,14.9595983842758,19.5078411614877,2107.4416626559,0.999999998300716,0.000478988030357878,9,1,20
111.922594403797,18.5754468038888,27.9999980214651,314.877617048092,0.999999999998619,0.019581340689746,9,1,20
120.224477129193,24.7316803365727,25.9094356915401,540.519858854573,0.920867692460863,0.185859979244563,9,1,20
127.062003287704,18.9727204820092,23.0000017757979,307.594264940933,0.999999999998092,0.0198135857900361,9,1,20
126.608642507126,35.4465353012497,27.4425545255316,1586.97353759212,0.999999998951117,0.00326404591759181,9,1,20
139.216128449468,14.3926812224921,7.00000030544285,222.103946918252,0.999999999998097,0.0198104990340659,9,1,20
145.90865553288,37.1607137127638,26.9999999993627,251.131603100518,0.999999999997696,0.0199517694833181,9,1,20
147.720465506364,28.6624506488146,24.5020542074863,1630.01307345733,0.999999998664084,0.00012452446207926,9,1,20
156.455961534633,14.6973850896431,22.5069573879328,2274.9985446662,0.999999998223771,0.000426675546840727,9,1,20
156.013408766795,35.2438190963903,30.0000001135038,322.881286578199,0.999999999998563,0.0196096228736723,9,1,20
160.013397074551,28.3875483783061,30.0000001043203,225.0416550178,0.99999999999598,0.0203704462914634,9,1,20
160.038626699502,32.7437208151302,24.0000000710218,227.959154367726,0.999999999996678,0.0202250337303695,9,1,20
161.942540685557,16.2443312523972,24.0000000706896,615.822340244981,0.999999999999657,0.0186336863790414,9,1,20
88.2684279341274,13.6498222914792,29.9999993160225,692.874294217079,0.999999999999509,0.0188684696838581,18,1,20
96.9033502017319,28.6329697267273,23.9999999240821,227.752605050319,0.999999999997015,0.0201443267008597,18,1,20
96.793918310939,29.9149696413961,23.0000000872824,301.020210884419,0.999999999998798,0.0194822406254739,18,1,20
100.836675869497,27.0401677403048,27.0000000706542,253.055365243219,0.999999999998211,0.0197674540032674,18,1,20
