x_pix,y_pix,z_pix,brightness,zrsquare,zciratio,hyb,cellID,fov
102.870632256912,66.7364675929768,26.9999974134807,275.850040860349,0.999999999999012,0.0193451385088122,8,1,9
107.639712087578,107.510209529665,25.9999999993521,607.587795315498,0.999999999999688,0.0185693898384637,8,1,9
110.411448000655,14.895677353665,28.9999999080457,278.464215968013,0.999999999998077,0.0198193081259509,8,1,9
110.976453137006,35.1186267806993,23.9999999164519,380.630926348101,0.999999999999275,0.0191313811905793,8,1,9
111.218290304886,116.886366090098,24.9999999994167,623.259817647757,0.999999999999679,0.0185895366899421,8,1,9
114.533277695299,17.1380643805794,28.4747576478176,1215.05564274584,0.999999998235826,0.00153012703412377,8,1,9
114.765979824365,28.5505841232098,25.4961819456806,1704.23049318247,0.999999998294558,0.000233591478843683,8,1,9
114.887813613875,122.854606108682,24.9999977112005,305.778525558698,0.999999999999052,0.0193169718163292,8,1,9
116.203753561995,15.8902343194305,29.999999958382,366.919875658271,0.999999999999559,0.0187980658358337,8,1,9
117.515646496039,124.725150262497,26.4750104822331,875.182065768384,0.999999999138478,0.00146050511601696,8,1,9
123.635448804321,17.9336438246436,25.0095072566444,555.058696464361,0.967600896951225,0.111497621076743,8,1,9
123.139714450686,27.8164316315541,22.3460591505939,981.997593237911,0.939487030248013,0.146428576368803,8,1,9
123.273327645173,126.702243311654,26.418071067359,1598.93660772261,0.950418949910925,0.123297072890693,8,1,9
125.515357817708,35.2934583511622,22.0754993954655,794.999109062522,0.660585473943231,0.42068536376401,8,1,9
125.672235063571,110.931064005869,26.507524116627,735.513904799712,0.999999999172661,0.000448108281602799,8,1,9
128.415541711175,13.5946772567432,23.9999999580196,1296.72533725227,0.999999999999951,0.0174364453972278,8,1,9
126.643398095671,114.498726408798,20.4759082557157,1769.38546035412,0.999999998521797,0.00144603180344423,8,1,9
130.364541606498,21.612566199159,24.580402000239,2720.5978038735,0.999999997652038,0.00464640199446364,8,1,9
130.340726032835,24.0944093116044,23.999999999367,571.812265236568,0.999999999999682,0.0185850452260527,8,1,9
131.130868374577,42.6243912821618,22.0000018665778,319.022246320979,0.999999999998606,0.0195884055699433,8,1,9
134.430002966082,37.9321309671291,23.999999917427,410.54950947246,0.999999999999372,0.0190355041067072,8,1,9
138.870324671472,15.203156961965,29.9999973756555,265.625133265231,0.999999999998993,0.0193583101109513,8,1,9
138.236466728546,23.1768812745638,27.4517240629495,2083.35172693161,0.999999998250747,0.00289154124680617,8,1,9
146.758919230801,15.6639565823817,24.4972510264544,1245.60602787754,0.999999998668939,0.000166470225944219,8,1,9
154.910940589312,14.8633825575762,24.9999991795679,425.338388545514,0.999999999999296,0.0191115042035624,8,1,9
154.522085627748,26.1017488735566,21.0000024061784,224.443804938116,0.999999999998232,0.0197583628530325,8,1,9
173.045762301791,80.6730942455481,24.000002420736,298.255895358579,0.999999999999041,0.0193246642094707,8,1,9
87.1355208541097,100.829383804527,23.9999977371065,360.838740093622,0.999999999999291,0.0191159521717618,9,1,9
90.2286522265019,88.3763955823255,24.4780489398393,2928.93103459883,0.999999998002611,0.00136387102872959,9,1,9
95.2294149833148,64.6792085065846,26.4238274228748,2638.31990005244,0.999999997504209,0.00441120717070949,9,1,9
96.8531496016959,56.2944110570654,23.8360505026746,608.054828477471,0.98450266058158,0.0720346022811735,9,1,9
104.089835279228,59.2403402808772,22.863944939711,1372.88908315689,0.998172139371559,0.0227696180969019,9,1,9
105.651004781984,90.7602005023009,28.4011978809633,1071.11935453551,0.968712418494277,0.0946176999309335,9,1,9
109.007133616249,29.851508269747,25.4599925462878,1394.39934156529,0.999999999164441,0.00233255388386766,9,1,9
108.222295865848,38.1391060190058,24.0000009332782,987.882249420497,0.999999999999929,0.0176513898718582,9,1,9
108.849218276655,90.94905549564,21.4832249563072,1258.22034759118,0.999999998908259,0.000998773391422958,9,1,9
111.422555903801,35.4740452206251,25.436402539855,1930.05218457278,0.999999998723258,0.00360297932494547,9,1,9
116.918207069832,38.4707517718229,23.9999999992912,219.127646398259,0.999999999997163,0.0201060936531086,9,1,9
116.579592758108,107.214691681036,26.7569226486677,651.415737181134,0.8870711780748,0.224963071614997,9,1,9
121.359715632474,36.2598556415639,22.9999999203303,277.492844214258,0.999999999998354,0.0197078442340472,9,1,9
120.489087793539,112.267658964564,27.5487089224848,2107.00411825717,0.999999998405103,0.00284390004372881,9,1,9
124.431763539568,40.0503359161449,25.9999999368878,536.094500020867,0.999999999999526,0.01884589933177,9,1,9
127.050594042418,36.1536518115529,0.579649032783857,925.025063185269,0.999999999930973,NaN,9,1,9
124.570090721584,132.451983554797,24.0000000700279,504.429856459729,0.999999999999509,0.0188690967691336,9,1,9
128.731137762609,33.8141016769575,25.9999999994975,579.934813607599,0.999999999999632,0.01867886077243,9,1,9
129.284876231211,44.1511163727838,23.9999979648364,269.974534469963,0.999999999998288,0.0197348326989146,9,1,9
131.146636915314,113.732360019652,21.441682503731,2193.20544010007,0.999999998145408,0.00341406756898384,9,1,9
136.939277119196,36.7945621000745,22.9977266505764,553.219589466379,0.677214791291824,1178.05750813733,9,1,9
139.225447672076,124.126938410008,21.4803855258353,3249.35460938492,0.999999997234812,0.00122078384229241,9,1,9
149.564298553341,17.9680523982695,25.5009573325449,1340.65102874664,0.999999998398344,5.85452945334926e-05,9,1,9
