x_pix,y_pix,z_pix,brightness,zrsquare,zciratio,hyb,cellID,fov
NaN,NaN,NaN,NaN,NaN,NaN,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,1,1,1
167.563238438191,158.864439513002,19.5043401865492,4670.72792885492,0.999999998583293,0.000263692528309415,1,1,1
168.881198467989,168.277709347227,26.1806698159825,6742.39844964978,0.995640219144295,0.046511873201838,1,1,1
167.965643508879,183.404664596397,31.0000003035159,1539.83180090653,0.99999999999998,0.0169230233111423,1,1,1
172.483373384532,250.396272785117,12.4659262789737,1592.25621796015,0.999999999256554,0.00196421219445616,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,1,1,1
216.018536174428,177.298368416673,8.75012688094263,9612.4974678034,0.911834940754125,0.201248318633407,1,1,1
220.243519752225,218.046923991304,32.0606794451559,6030.2963723968,0.994121768058926,0.0512255825588828,1,1,1
226.688319788404,162.465218610756,18.2311392293653,5877.75015427287,0.986016324608401,0.0912317205679957,1,1,1
228.089243792097,167.761579840064,17.4793804433754,3890.33005380894,0.77386128545463,0.376390001514938,1,1,1
238.54460750021,164.662468674066,10.6773593727966,1555.23971115469,0.800793681542354,0.339524234717411,1,1,1
245.219018301124,208.551796308681,34.6920523681298,1223.73166193609,0.96416507319982,0.109377933679059,1,1,1
251.142544664424,183.999126851418,6.3614360964652,12294.0294377784,0.247714414536101,NaN,1,1,1
251.990848669575,225.038617043174,38.7891381214431,5427.11362989088,0.690470642928061,0,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,2,1,1
0,0,0,0,0,0,2,1,1
218.308767036628,201.012602709212,33.0366268564573,2440.2359874443,0.984532075164464,0.0735536392687853,2,1,1
NaN,NaN,NaN,NaN,NaN,NaN,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,1,1,1
167.563238438191,158.864439513002,19.5043401865492,4670.72792885492,0.999999998583293,0.000263692528309415,1,1,1
168.881198467989,168.277709347227,26.1806698159825,6742.39844964978,0.995640219144295,0.046511873201838,1,1,1
167.965643508879,183.404664596397,31.0000003035159,1539.83180090653,0.99999999999998,0.0169230233111423,1,1,1
172.483373384532,250.396272785117,12.4659262789737,1592.25621796015,0.999999999256554,0.00196421219445616,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,1,1,1
216.018536174428,177.298368416673,8.75012688094263,9612.4974678034,0.911834940754125,0.201248318633407,1,1,1
220.243519752225,218.046923991304,32.0606794451559,6030.2963723968,0.994121768058926,0.0512255825588828,1,1,1
226.688319788404,162.465218610756,18.2311392293653,5877.75015427287,0.986016324608401,0.0912317205679957,1,1,1
228.089243792097,167.761579840064,17.4793804433754,3890.33005380894,0.77386128545463,0.376390001514938,1,1,1
238.54460750021,164.662468674066,10.6773593727966,1555.23971115469,0.800793681542354,0.339524234717411,1,1,1
